rental_key,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,amount,payment_date
1400,2747,6/19/2005,1374,422,6/24/2005,1,2.99,6/19/2005
1401,2748,6/19/2005,511,473,6/21/2005,1,4.99,6/19/2005
1402,2749,6/19/2005,1540,358,6/25/2005,2,2.99,6/19/2005
1403,2750,6/19/2005,3775,197,6/20/2005,2,4.99,6/19/2005
1404,2751,6/19/2005,1291,148,6/25/2005,1,3.99,6/19/2005
1405,2752,6/19/2005,386,149,6/22/2005,2,0.99,6/19/2005
1406,2753,6/19/2005,2408,23,6/24/2005,1,1.99,6/19/2005
1407,2754,6/19/2005,1761,267,6/26/2005,1,4.99,6/19/2005
1408,2755,6/19/2005,946,506,6/27/2005,2,9.99,6/19/2005
1409,2756,6/19/2005,3264,144,6/26/2005,2,4.99,6/19/2005
1410,2757,6/19/2005,3814,243,6/28/2005,1,5.99,6/19/2005
1411,2758,6/19/2005,3558,423,6/26/2005,2,6.99,6/19/2005
1412,2759,6/19/2005,687,351,6/24/2005,2,2.99,6/19/2005
1413,2760,6/19/2005,2602,192,6/26/2005,1,3.99,6/19/2005
1414,2761,6/19/2005,2134,431,6/20/2005,2,2.99,6/19/2005
1415,2762,6/19/2005,3431,457,6/25/2005,2,3.99,6/19/2005
1416,2763,6/19/2005,3096,276,6/21/2005,2,4.99,6/19/2005
1417,2764,6/19/2005,1718,479,6/28/2005,2,6.99,6/19/2005
1418,2765,6/19/2005,1017,478,6/27/2005,1,4.99,6/19/2005
1419,2766,6/19/2005,3421,345,6/23/2005,2,4.99,6/19/2005
1420,2767,6/19/2005,4052,596,6/24/2005,1,1.99,6/19/2005
1421,2768,6/19/2005,3018,129,6/25/2005,1,0.99,6/19/2005
1422,2769,6/19/2005,1222,354,6/26/2005,2,6.99,6/19/2005
1423,2770,6/19/2005,3042,533,6/26/2005,2,6.99,6/19/2005
1424,2771,6/19/2005,40,262,6/27/2005,1,6.99,6/19/2005
1425,2772,6/19/2005,1221,520,6/23/2005,1,4.99,6/19/2005
1426,2773,6/19/2005,4155,505,6/28/2005,1,7.99,6/19/2005
1427,2774,6/19/2005,2809,299,6/21/2005,2,2.99,6/19/2005
1428,2775,6/19/2005,672,590,6/26/2005,1,2.99,6/19/2005
1429,2776,6/19/2005,1726,551,6/26/2005,2,3.99,6/19/2005
1430,2777,6/19/2005,4092,230,6/20/2005,2,0.99,6/19/2005
1431,2778,6/19/2005,3357,422,6/28/2005,1,5.99,6/19/2005
1432,2779,6/19/2005,1020,376,6/23/2005,2,0.99,6/19/2005
1433,2780,6/19/2005,1513,360,6/28/2005,1,6.99,6/19/2005
1434,2781,6/19/2005,1230,197,6/27/2005,2,2.99,6/19/2005
1435,2782,6/19/2005,3644,156,6/22/2005,1,0.99,6/19/2005
1436,2783,6/19/2005,2778,113,6/21/2005,1,2.99,6/19/2005
1437,2784,6/19/2005,2305,289,6/28/2005,1,10.99,6/19/2005
1438,2785,6/19/2005,826,137,6/24/2005,2,2.99,6/19/2005
1439,2786,6/19/2005,2255,594,6/22/2005,1,0.99,6/19/2005
1440,2787,6/19/2005,3371,307,6/22/2005,2,4.99,6/19/2005
1441,2788,6/19/2005,1457,171,6/21/2005,1,2.99,6/19/2005
1442,2789,6/19/2005,2398,514,6/21/2005,1,0.99,6/19/2005
1443,2790,6/19/2005,202,97,6/21/2005,1,4.99,6/19/2005
1444,2791,6/19/2005,2174,299,6/22/2005,2,4.99,6/19/2005
1445,2792,6/19/2005,3057,437,6/23/2005,1,2.99,6/19/2005
1446,2793,6/19/2005,732,419,6/25/2005,2,2.99,6/19/2005
1447,2794,6/19/2005,1957,85,6/22/2005,1,0.99,6/19/2005
1448,2795,6/19/2005,3694,129,6/28/2005,1,4.99,6/19/2005
1449,2796,6/19/2005,2337,209,6/25/2005,2,4.99,6/19/2005
1450,2797,6/19/2005,3222,486,6/20/2005,1,2.99,6/19/2005
1451,2798,6/19/2005,1343,180,6/23/2005,2,2.99,6/19/2005
1452,2799,6/19/2005,4579,576,6/21/2005,1,4.99,6/19/2005
1453,2800,6/19/2005,183,146,6/23/2005,1,0.99,6/19/2005
1454,2801,6/19/2005,4572,29,6/20/2005,2,2.99,6/19/2005
1455,2802,6/19/2005,4067,489,6/21/2005,2,4.99,6/19/2005
1456,2803,6/19/2005,103,120,6/27/2005,1,9.99,6/19/2005
1457,2804,6/19/2005,88,426,6/25/2005,2,0.99,6/19/2005
1458,2805,6/19/2005,2153,80,6/27/2005,2,8.99,6/19/2005
1459,2806,6/19/2005,2114,510,6/20/2005,2,0.99,6/19/2005
1460,2807,6/19/2005,2825,194,6/25/2005,2,3.99,6/19/2005
1461,2808,6/19/2005,65,325,6/27/2005,1,2.99,6/19/2005
1462,2809,6/19/2005,1786,44,6/27/2005,2,3.99,6/19/2005
1463,2810,6/19/2005,2558,67,6/20/2005,2,0.99,6/19/2005
1464,2811,6/19/2005,3890,457,6/22/2005,2,0.99,6/19/2005
1465,2812,6/19/2005,3016,211,6/26/2005,1,8.99,6/19/2005
1466,2813,6/19/2005,3420,284,6/27/2005,1,6.99,6/19/2005
1467,2814,6/19/2005,1783,10,6/26/2005,2,0.99,6/19/2005
1468,2815,6/19/2005,3046,27,6/25/2005,2,4.99,6/19/2005
1469,2816,6/19/2005,2180,94,6/20/2005,2,2.99,6/19/2005
1470,2817,6/19/2005,3476,510,6/24/2005,1,0.99,6/19/2005
1471,2818,6/19/2005,2376,497,6/22/2005,2,4.99,6/19/2005
1472,2819,6/19/2005,4100,82,6/26/2005,1,8.99,6/19/2005
1473,2820,6/19/2005,851,316,6/26/2005,1,4.99,6/19/2005
1474,2821,6/19/2005,2551,532,6/27/2005,1,3.99,6/19/2005
1475,2822,6/19/2005,3599,48,6/23/2005,1,0.99,6/19/2005
1476,2823,6/19/2005,3566,260,6/26/2005,1,7.99,6/19/2005
1477,2824,6/19/2005,2878,506,6/29/2005,2,6.99,6/19/2005
1478,2825,6/19/2005,2601,418,6/22/2005,1,2.99,6/19/2005
1479,2826,6/19/2005,2980,125,6/25/2005,1,7.99,6/19/2005
1480,2827,6/19/2005,2745,23,6/20/2005,2,0.99,6/19/2005
1481,2828,6/19/2005,3230,526,6/25/2005,1,2.99,6/19/2005
1482,2829,6/19/2005,2047,341,6/24/2005,1,2.99,6/19/2005
1483,2830,6/19/2005,2080,21,6/21/2005,1,4.99,6/19/2005
1484,2831,6/19/2005,4089,468,6/22/2005,2,0.99,6/19/2005
1485,2832,6/19/2005,828,593,6/28/2005,1,4.99,6/19/2005
1486,2833,6/19/2005,1976,232,6/28/2005,1,8.99,6/19/2005
1487,2834,6/19/2005,2876,122,6/24/2005,1,1.99,6/19/2005
1488,2835,6/19/2005,4411,89,6/26/2005,2,7.99,6/19/2005
1489,2836,6/19/2005,1453,306,6/27/2005,2,6.99,6/19/2005
1490,2837,6/19/2005,417,371,6/20/2005,1,0.99,6/19/2005
1491,2838,6/19/2005,143,292,6/25/2005,1,3.99,6/19/2005
1492,2839,6/19/2005,3856,256,6/23/2005,2,4.99,6/19/2005
1493,2840,6/19/2005,1102,236,6/26/2005,2,3.99,6/19/2005
1494,2841,6/19/2005,614,193,6/28/2005,1,6.99,6/19/2005
1495,2842,6/19/2005,4183,217,6/22/2005,2,4.99,6/19/2005
1496,2843,6/19/2005,1520,148,6/26/2005,2,3.99,6/19/2005
1497,2844,6/19/2005,4452,178,6/24/2005,2,6.99,6/19/2005
1498,2845,6/19/2005,3948,583,6/23/2005,1,5.99,6/19/2005
1499,2846,6/19/2005,651,193,6/22/2005,1,4.99,6/19/2005
1500,2847,6/19/2005,1247,148,6/27/2005,2,5.99,6/19/2005
1501,2848,6/19/2005,3449,19,6/25/2005,1,2.99,6/19/2005
1502,2849,6/19/2005,3628,283,6/25/2005,1,7.99,6/19/2005
1503,2850,6/19/2005,206,262,6/28/2005,2,8.99,6/19/2005
1504,2851,6/19/2005,2168,361,6/22/2005,1,2.99,6/19/2005
1505,2852,6/19/2005,2695,453,6/26/2005,1,5.99,6/19/2005
1506,2853,6/19/2005,2578,453,6/28/2005,2,7.99,6/19/2005
1507,2854,6/19/2005,4453,81,6/23/2005,2,5.99,6/19/2005
1508,2855,6/19/2005,3495,483,6/26/2005,1,4.99,6/19/2005
1509,2856,6/19/2005,1859,210,6/23/2005,1,0.99,6/19/2005
1510,2857,6/19/2005,2886,364,6/25/2005,2,4.99,6/19/2005
1511,2858,6/19/2005,2628,268,6/21/2005,1,2.99,6/19/2005
1512,2859,6/19/2005,126,147,6/20/2005,1,2.99,6/19/2005
1513,2860,6/19/2005,3045,107,6/21/2005,1,4.99,6/19/2005
1514,2861,6/19/2005,1489,116,6/26/2005,1,3.99,6/19/2005
1515,2862,6/19/2005,4260,52,6/23/2005,2,2.99,6/19/2005
1516,2863,6/19/2005,2410,228,6/23/2005,2,2.99,6/19/2005
1517,2864,6/20/2005,1056,493,6/26/2005,2,2.99,6/20/2005
1518,2865,6/20/2005,1569,10,6/21/2005,1,0.99,6/20/2005
1519,2866,6/20/2005,2718,44,6/20/2005,1,4.99,6/20/2005
1520,2867,6/20/2005,95,483,6/23/2005,1,0.99,6/20/2005
1521,2868,6/20/2005,1213,214,6/25/2005,2,2.99,6/20/2005
1522,2869,6/20/2005,1331,155,6/24/2005,2,4.99,6/20/2005
1523,2870,6/20/2005,214,467,6/28/2005,1,9.99,6/20/2005
1524,2871,6/20/2005,1731,443,6/29/2005,1,2.99,6/20/2005
1525,2872,6/20/2005,3779,240,6/26/2005,1,5.99,6/20/2005
1526,2873,6/20/2005,3321,160,6/25/2005,1,2.99,6/20/2005
1527,2874,6/20/2005,331,166,6/28/2005,2,5.99,6/20/2005
1528,2875,6/20/2005,3012,186,6/25/2005,2,4.99,6/20/2005
1529,2876,6/20/2005,3117,39,6/23/2005,1,4.99,6/20/2005
1530,2877,6/20/2005,485,267,6/24/2005,1,1.99,6/20/2005
1531,2878,6/20/2005,4120,88,6/21/2005,2,2.99,6/20/2005
1532,2879,6/20/2005,1920,583,6/28/2005,2,3.99,6/20/2005
1533,2880,6/20/2005,1700,193,6/23/2005,2,2.99,6/20/2005
1534,2881,6/20/2005,1391,307,6/26/2005,1,2.99,6/20/2005
1535,2882,6/20/2005,205,152,6/21/2005,1,4.99,6/20/2005
1536,2883,6/20/2005,585,320,6/28/2005,1,7.99,6/20/2005
1537,2884,6/20/2005,3384,319,6/21/2005,2,0.99,6/20/2005
1538,2885,6/20/2005,2701,330,6/22/2005,1,0.99,6/20/2005
1539,2886,6/20/2005,1755,154,6/23/2005,2,4.99,6/20/2005
1540,2887,6/20/2005,1073,453,6/25/2005,2,4.99,6/20/2005
1541,2888,6/20/2005,468,7,6/22/2005,2,4.99,6/20/2005
1542,2889,6/20/2005,151,213,6/23/2005,1,4.99,6/20/2005
1543,2890,6/20/2005,3437,392,6/27/2005,1,4.99,6/20/2005
1544,2891,6/20/2005,343,32,6/25/2005,1,1.99,6/20/2005
1545,2892,6/20/2005,2993,430,6/21/2005,2,0.99,6/20/2005
1546,2893,6/20/2005,397,153,6/26/2005,2,4.99,6/20/2005
1547,2894,6/20/2005,4316,76,6/22/2005,1,0.99,6/20/2005
1548,2895,6/20/2005,4445,141,6/27/2005,2,7.99,6/20/2005
1549,2896,6/20/2005,1086,40,6/26/2005,2,2.99,6/20/2005
1550,2897,6/20/2005,3464,107,6/25/2005,1,3.99,6/20/2005
1551,2898,6/20/2005,3106,178,6/29/2005,2,9.99,6/20/2005
1552,2899,6/20/2005,1919,459,6/23/2005,1,0.99,6/20/2005
1553,2900,6/20/2005,3407,294,6/27/2005,2,2.99,6/20/2005
1554,2901,6/20/2005,667,25,6/23/2005,2,4.99,6/20/2005
1555,2902,6/20/2005,2787,304,6/26/2005,1,4.99,6/20/2005
1556,2903,6/20/2005,3580,53,6/25/2005,2,2.99,6/20/2005
1557,2904,6/20/2005,2195,55,6/21/2005,2,2.99,6/20/2005
1558,2905,6/20/2005,3898,189,6/24/2005,2,1.99,6/20/2005
1559,2906,6/20/2005,1087,58,6/23/2005,2,0.99,6/20/2005
1560,2907,6/20/2005,2516,208,6/20/2005,2,0.99,6/20/2005
1561,2908,6/20/2005,517,91,6/22/2005,1,0.99,6/20/2005
1562,2909,6/20/2005,1701,451,6/25/2005,2,3.99,6/20/2005
1563,2910,6/20/2005,630,57,6/28/2005,1,7.99,6/20/2005
1564,2911,6/20/2005,3645,502,6/22/2005,1,0.99,6/20/2005
1565,2912,6/20/2005,1076,196,6/21/2005,1,4.99,6/20/2005
1566,2913,6/20/2005,3456,402,6/23/2005,1,2.99,6/20/2005
1567,2914,6/20/2005,2419,342,6/25/2005,2,5.99,6/20/2005
1568,2915,6/20/2005,1293,262,6/24/2005,2,1.99,6/20/2005
1569,2916,6/20/2005,3086,590,6/27/2005,2,6.99,6/20/2005
1570,2917,6/20/2005,647,451,6/24/2005,1,0.99,6/20/2005
1571,2918,6/20/2005,1985,215,6/21/2005,1,2.99,6/20/2005
1572,2919,6/20/2005,2835,509,6/27/2005,1,4.99,6/20/2005
1573,2920,6/20/2005,487,588,6/26/2005,2,3.99,6/20/2005
1574,2921,6/20/2005,1785,59,6/28/2005,1,3.99,6/20/2005
1575,2922,6/20/2005,1671,176,6/22/2005,2,4.99,6/20/2005
1576,2923,6/20/2005,109,29,6/21/2005,1,2.99,6/20/2005
1577,2924,6/20/2005,580,132,6/21/2005,1,4.99,6/20/2005
1578,2925,6/20/2005,804,301,6/22/2005,2,2.99,6/20/2005
1579,2926,6/20/2005,1055,379,6/26/2005,1,2.99,6/20/2005
1580,2927,6/20/2005,393,403,6/23/2005,1,4.99,6/20/2005
1581,2928,6/20/2005,1265,104,6/21/2005,2,0.99,6/20/2005
1582,2929,6/20/2005,3389,333,6/25/2005,2,1.99,6/20/2005
1583,2930,6/20/2005,3615,585,6/28/2005,2,3.99,6/20/2005
1584,2931,6/20/2005,3122,258,6/29/2005,1,8.99,6/20/2005
1585,2932,6/20/2005,4418,526,6/29/2005,1,6.99,6/20/2005
1586,2933,6/20/2005,4483,323,6/26/2005,2,4.99,6/20/2005
1587,2934,6/20/2005,697,228,6/22/2005,1,2.99,6/20/2005
1588,2935,6/20/2005,2735,384,6/28/2005,2,3.99,6/20/2005
1589,2936,6/20/2005,2675,330,6/26/2005,2,4.99,6/20/2005
1590,2937,6/20/2005,1998,15,6/27/2005,1,5.99,6/20/2005
1591,2938,6/20/2005,1795,504,6/26/2005,1,6.99,6/20/2005
1592,2939,6/20/2005,2638,203,6/26/2005,1,7.99,6/20/2005
1593,2940,6/20/2005,2504,73,6/28/2005,2,4.99,6/20/2005
1594,2941,6/20/2005,3632,135,6/26/2005,2,2.99,6/20/2005
1595,2942,6/20/2005,999,242,6/29/2005,1,4.99,6/20/2005
1596,2943,6/20/2005,2591,418,6/25/2005,1,2.99,6/20/2005
1597,2944,6/20/2005,1550,474,6/29/2005,2,7.99,6/20/2005
1598,2945,6/20/2005,4193,153,6/26/2005,1,5.99,6/20/2005
1599,2946,6/20/2005,3737,213,6/21/2005,2,4.99,6/20/2005
1600,2947,6/20/2005,4302,151,6/23/2005,2,2.99,6/20/2005
1601,2948,6/20/2005,4254,289,6/29/2005,2,6.99,6/20/2005
1602,2949,6/20/2005,375,78,6/29/2005,2,6.99,6/20/2005
1603,2950,6/20/2005,1438,561,6/27/2005,2,4.99,6/20/2005
1604,2951,6/20/2005,2903,404,6/24/2005,2,2.99,6/20/2005
1605,2952,6/20/2005,3759,13,6/22/2005,1,2.99,6/20/2005
1606,2953,6/20/2005,1829,540,6/26/2005,1,3.99,6/20/2005
1607,2954,6/20/2005,377,336,6/23/2005,1,2.99,6/20/2005
1608,2955,6/20/2005,2312,244,6/25/2005,2,3.99,6/20/2005
1609,2956,6/20/2005,2684,533,6/22/2005,2,0.99,6/20/2005
1610,2957,6/20/2005,4034,542,6/29/2005,2,10.99,6/20/2005
1611,2958,6/20/2005,1380,260,6/29/2005,2,3.99,6/20/2005
1612,2959,6/20/2005,4185,372,6/27/2005,1,4.99,6/20/2005
1613,2960,6/20/2005,3970,16,6/26/2005,2,7.99,6/20/2005
1614,2961,6/20/2005,4539,399,6/24/2005,1,2.99,6/20/2005
1615,2962,6/20/2005,2978,364,6/26/2005,1,3.99,6/20/2005
1616,2963,6/20/2005,1444,24,6/28/2005,1,7.99,6/20/2005
1617,2964,6/20/2005,1201,590,6/29/2005,1,9.99,6/20/2005
1618,2965,6/20/2005,27,46,6/29/2005,1,8.99,6/20/2005
1619,2966,6/20/2005,3483,511,6/29/2005,1,10.99,6/20/2005
1620,2967,6/20/2005,4243,311,6/29/2005,2,6.99,6/20/2005
1621,2968,6/20/2005,4415,252,6/23/2005,1,0.99,6/20/2005
1622,2969,6/20/2005,1748,418,6/22/2005,2,2.99,6/20/2005
1623,2970,6/20/2005,1167,449,6/28/2005,2,2.99,6/20/2005
1624,2971,6/20/2005,1585,410,6/27/2005,2,0.99,6/20/2005
1625,2972,6/20/2005,2232,531,6/21/2005,1,2.99,6/20/2005
1626,2973,6/20/2005,2626,96,6/24/2005,1,5.99,6/20/2005
1627,2974,6/20/2005,2322,472,6/25/2005,2,0.99,6/20/2005
1628,2975,6/20/2005,4534,46,6/21/2005,1,4.99,6/20/2005
1629,2976,6/20/2005,4210,55,6/21/2005,1,4.99,6/20/2005
1630,2977,6/20/2005,2645,571,6/29/2005,2,10.99,6/20/2005
1631,2978,6/20/2005,4364,548,6/23/2005,1,0.99,6/20/2005
1632,2979,6/20/2005,3961,589,6/27/2005,1,2.99,6/20/2005
1633,2980,6/20/2005,310,343,6/29/2005,2,8.99,6/20/2005
1634,2981,6/20/2005,522,387,6/28/2005,1,5.99,6/20/2005
1635,2982,6/20/2005,2574,130,6/28/2005,1,6.99,6/20/2005
1636,2983,6/20/2005,1349,322,6/29/2005,2,7.99,6/20/2005
1637,2984,6/20/2005,1819,435,6/22/2005,2,0.99,6/20/2005
1638,2985,6/20/2005,122,154,6/22/2005,2,2.99,6/20/2005
1639,2986,6/20/2005,478,556,6/26/2005,2,0.99,6/20/2005
1640,2987,6/20/2005,1531,349,6/28/2005,2,6.99,6/20/2005
1641,2988,6/20/2005,3160,557,6/28/2005,2,6.99,6/20/2005
1642,2989,6/20/2005,1586,56,6/22/2005,2,0.99,6/20/2005
1643,2990,6/20/2005,4559,18,6/29/2005,2,8.99,6/20/2005
1644,2991,6/20/2005,4308,472,6/23/2005,1,4.99,6/20/2005
1645,2992,6/20/2005,3347,439,6/24/2005,1,2.99,6/20/2005
1646,2993,6/20/2005,1527,40,6/22/2005,2,4.99,6/20/2005
1647,2994,6/20/2005,1290,163,6/29/2005,1,6.99,6/20/2005
1648,2995,6/20/2005,4544,573,6/26/2005,1,1.99,6/20/2005
1649,2996,6/20/2005,4064,500,6/27/2005,1,2.99,6/20/2005
1650,2997,6/20/2005,1449,519,6/29/2005,1,5.99,6/20/2005
1651,2998,6/20/2005,1288,380,6/24/2005,2,1.99,6/20/2005
1652,2999,6/20/2005,735,295,6/26/2005,2,2.99,6/20/2005
1653,3000,6/20/2005,549,50,6/22/2005,1,0.99,6/20/2005
1654,3001,6/20/2005,2941,393,6/28/2005,2,2.99,6/20/2005
1655,3002,6/20/2005,2749,266,6/24/2005,2,4.99,6/20/2005
1656,3003,6/20/2005,616,38,6/22/2005,2,4.99,6/20/2005
1657,3004,6/20/2005,2836,113,6/23/2005,2,0.99,6/20/2005
1658,3005,6/20/2005,286,598,6/28/2005,2,2.99,6/20/2005
1659,3006,6/20/2005,1677,133,6/22/2005,2,0.99,6/20/2005
1660,3007,6/20/2005,1950,7,6/25/2005,2,0.99,6/20/2005
1661,3008,6/20/2005,3383,202,6/26/2005,2,0.99,6/20/2005
1662,3009,6/20/2005,2721,280,6/23/2005,1,4.99,6/20/2005
1663,3010,6/20/2005,1298,567,6/27/2005,1,2.99,6/20/2005
1664,3011,6/20/2005,4376,147,6/28/2005,2,5.99,6/20/2005
1665,3012,6/20/2005,1392,206,6/28/2005,2,4.99,6/20/2005
1666,3013,6/20/2005,4146,290,6/26/2005,1,3.99,6/20/2005
1667,3014,6/20/2005,2179,434,6/23/2005,1,2.99,6/20/2005
1668,3015,6/20/2005,1311,23,6/26/2005,2,5.99,6/20/2005
1669,3016,6/20/2005,3514,558,6/24/2005,1,4.99,6/20/2005
1670,3017,6/20/2005,2513,151,6/28/2005,1,3.99,6/20/2005
1671,3018,6/20/2005,4150,112,6/25/2005,2,2.99,6/20/2005
1672,3019,6/20/2005,491,144,6/27/2005,2,4.99,6/20/2005
1673,3020,6/20/2005,4363,74,6/27/2005,2,1.99,6/20/2005
1674,3021,6/20/2005,120,62,6/28/2005,2,4.99,6/20/2005
1675,3022,6/20/2005,3745,466,6/26/2005,2,3.99,6/20/2005
1676,3023,6/20/2005,4304,106,6/21/2005,1,4.99,6/20/2005
1677,3024,6/20/2005,1966,328,6/27/2005,2,4.99,6/20/2005
1678,3025,6/20/2005,1309,293,6/22/2005,1,2.99,6/20/2005
1679,3026,6/20/2005,4032,347,6/21/2005,2,4.99,6/20/2005
1680,3027,6/20/2005,4028,397,6/25/2005,2,1.99,6/20/2005
1681,3028,6/20/2005,886,264,6/21/2005,2,0.99,6/20/2005
1682,3029,6/20/2005,327,317,6/25/2005,1,2.99,6/20/2005
1683,3030,6/20/2005,1543,395,6/24/2005,1,4.99,6/20/2005
1684,3031,6/20/2005,1184,491,6/22/2005,1,4.99,6/20/2005
1685,3032,6/20/2005,3734,172,6/24/2005,1,1.99,6/20/2005
1686,3033,6/20/2005,4422,107,6/26/2005,1,3.99,6/20/2005
1687,3034,6/20/2005,2755,296,6/24/2005,2,0.99,6/20/2005
1688,3035,6/20/2005,1223,62,6/26/2005,2,5.99,6/20/2005
1689,3036,6/20/2005,4463,399,6/29/2005,1,5.99,6/20/2005
1690,3037,6/20/2005,2033,434,6/21/2005,1,2.99,6/20/2005
1691,3038,6/20/2005,2919,27,6/25/2005,1,1.99,6/20/2005
1692,3039,6/20/2005,4098,186,6/21/2005,1,4.99,6/20/2005
1693,3040,6/20/2005,2568,162,6/21/2005,1,0.99,6/20/2005
1694,3041,6/20/2005,2676,459,6/23/2005,2,4.99,6/20/2005
1695,3042,6/20/2005,3103,291,6/26/2005,1,2.99,6/20/2005
1696,3043,6/20/2005,633,599,6/29/2005,2,6.99,6/20/2005
1697,3044,6/20/2005,3216,424,6/25/2005,1,4.99,6/20/2005
1698,3045,6/20/2005,3065,459,6/23/2005,2,0.99,6/20/2005
1699,3046,6/20/2005,471,559,6/26/2005,2,4.99,6/20/2005
1700,3047,6/20/2005,624,13,6/29/2005,2,8.99,6/20/2005
1701,3048,6/20/2005,4389,482,6/26/2005,1,2.99,6/20/2005
1702,3049,6/20/2005,518,403,6/29/2005,1,6.99,6/20/2005
1703,3050,6/20/2005,2397,557,6/29/2005,1,3.99,6/20/2005
1704,3051,6/20/2005,1408,65,6/25/2005,2,4.99,6/20/2005
1705,3052,6/20/2005,2359,329,6/29/2005,2,5.99,6/20/2005
1706,3053,6/20/2005,818,329,6/25/2005,2,0.99,6/20/2005
1707,3054,6/20/2005,2817,322,6/28/2005,2,5.99,6/20/2005
1708,3055,6/20/2005,1510,23,6/27/2005,1,4.99,6/20/2005
1709,3056,6/20/2005,2010,95,6/26/2005,2,2.99,6/20/2005
1710,3057,6/20/2005,1101,307,6/26/2005,2,5.99,6/20/2005
1711,3058,6/20/2005,938,137,6/28/2005,2,3.99,6/20/2005
1712,3059,6/20/2005,2911,266,6/21/2005,2,4.99,6/20/2005
1713,3060,6/20/2005,2075,446,6/25/2005,2,2.99,6/20/2005
1714,3061,6/20/2005,4202,330,6/22/2005,2,2.99,6/20/2005
1715,3062,6/20/2005,591,75,6/27/2005,1,6.99,6/20/2005
1716,3063,6/20/2005,3954,515,6/28/2005,2,3.99,6/20/2005
1717,3064,6/20/2005,2624,276,6/25/2005,2,6.99,6/20/2005
1718,3065,6/20/2005,1687,227,6/24/2005,1,0.99,6/20/2005
1719,3066,6/20/2005,1116,268,6/26/2005,2,3.99,6/20/2005
1720,3067,6/20/2005,3094,349,6/28/2005,2,8.99,6/20/2005
1721,3068,6/20/2005,1958,516,6/22/2005,2,0.99,6/20/2005
1722,3069,6/20/2005,1952,237,6/28/2005,1,2.99,6/20/2005
1723,3070,6/20/2005,3860,543,6/25/2005,2,4.99,6/20/2005
1724,3071,6/20/2005,1198,582,6/24/2005,1,0.99,6/20/2005
1725,3072,6/20/2005,4131,423,6/27/2005,2,8.99,6/20/2005
1726,3073,6/20/2005,3164,471,6/26/2005,2,4.99,6/20/2005
1727,3074,6/20/2005,1441,299,6/21/2005,1,0.99,6/20/2005
1728,3075,6/20/2005,4346,161,6/28/2005,2,3.99,6/20/2005
1729,3076,6/20/2005,1344,109,6/28/2005,2,5.99,6/20/2005
1730,3077,6/20/2005,1675,303,6/26/2005,2,3.99,6/20/2005
1731,3078,6/20/2005,3642,367,6/24/2005,1,0.99,6/20/2005
1732,3079,6/20/2005,2135,350,6/21/2005,1,2.99,6/20/2005
1733,3080,6/20/2005,118,377,6/24/2005,1,1.99,6/20/2005
1734,3081,6/20/2005,2071,342,6/24/2005,2,2.99,6/20/2005
1735,3082,6/20/2005,4431,164,6/28/2005,1,8.99,6/20/2005
1736,3083,6/20/2005,2896,257,6/26/2005,2,4.99,6/20/2005
1737,3084,6/20/2005,3578,514,6/23/2005,1,2.99,6/20/2005
1738,3085,6/20/2005,4282,166,6/21/2005,2,0.99,6/20/2005
1739,3086,6/20/2005,4437,377,6/25/2005,1,0.99,6/20/2005
1740,3087,6/20/2005,1305,111,6/27/2005,2,2.99,6/20/2005
1741,3088,6/20/2005,3049,384,6/29/2005,1,9.99,6/20/2005
1742,3089,6/20/2005,539,151,6/25/2005,2,0.99,6/20/2005
1743,3090,6/20/2005,3301,267,6/23/2005,1,0.99,6/20/2005
1744,3091,6/20/2005,854,383,6/22/2005,2,2.99,6/20/2005
1745,3092,6/20/2005,4344,347,6/27/2005,1,8.99,6/20/2005
1746,3093,6/20/2005,2534,556,6/22/2005,2,4.99,6/20/2005
1747,3094,6/20/2005,2048,114,6/24/2005,1,2.99,6/20/2005
1748,3095,6/20/2005,3937,298,6/22/2005,2,4.99,6/20/2005
1749,3096,6/20/2005,3851,79,6/24/2005,2,4.99,6/20/2005
1750,3097,6/20/2005,4337,280,6/23/2005,1,0.99,6/20/2005
1751,3098,6/20/2005,3409,498,6/22/2005,1,0.99,6/20/2005
1752,3099,6/20/2005,3756,380,6/27/2005,2,1.99,6/20/2005
1753,3100,6/20/2005,2428,487,6/26/2005,1,3.99,6/20/2005
1754,3101,6/20/2005,1738,384,6/27/2005,2,4.99,6/20/2005
1755,3102,6/20/2005,1144,522,6/29/2005,1,8.99,6/20/2005
1756,3103,6/20/2005,1877,553,6/25/2005,1,6.99,6/20/2005
1757,3104,6/20/2005,1490,196,6/28/2005,2,4.99,6/20/2005
1758,3105,6/20/2005,130,385,6/21/2005,2,0.99,6/20/2005
1759,3106,6/20/2005,2637,201,6/24/2005,2,4.99,6/20/2005
1760,3107,6/20/2005,4527,303,6/25/2005,1,2.99,6/20/2005
1761,3108,6/20/2005,2218,189,6/27/2005,1,6.99,6/20/2005
1762,3109,6/20/2005,977,93,6/22/2005,1,0.99,6/20/2005
1763,3110,6/20/2005,2008,333,6/24/2005,1,2.99,6/20/2005
1764,3111,6/20/2005,4494,579,6/29/2005,1,2.99,6/20/2005
1765,3112,6/20/2005,3725,35,6/26/2005,1,4.99,6/20/2005
1766,3113,6/20/2005,3620,517,6/23/2005,1,0.99,6/20/2005
1767,3114,6/20/2005,2388,8,6/21/2005,2,4.99,6/20/2005
1768,3115,6/20/2005,2193,457,6/26/2005,1,2.99,6/20/2005
